"header","title","titleUrl","time","products","activityControls","description","details","subtitles"
"YouTube","Searched for why does china steal a lot from us","https://www.youtube.com/results?search_query\u003dwhy+does+china+steal+a+lot+from+us","2023-05-24T21:06:02.963Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for uncle roger cancelled ","https://www.youtube.com/results?search_query\u003duncle+roger+cancelled+","2023-05-24T20:51:03.310Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 长安姑娘","https://www.youtube.com/results?search_query\u003d%E9%95%BF%E5%AE%89%E5%A7%91%E5%A8%98","2023-05-24T06:45:39.944Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube Music","Searched for 太平长安","https://www.youtube.com/results?search_query\u003d%E5%A4%AA%E5%B9%B3%E9%95%BF%E5%AE%89","2023-05-24T06:43:53.029Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 谈古论今","https://www.youtube.com/results?search_query\u003d%E8%B0%88%E5%8F%A4%E8%AE%BA%E4%BB%8A","2023-05-24T05:43:49.482Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Brittany, UX Design Certificate Graduate — Google Career Certificates (:15s)","https://www.youtube.com/watch?v\u003dtpqvXaXbkkk","2023-05-23T01:45:48.012Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 6:45 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for cupid","https://www.youtube.com/results?search_query\u003dcupid","2023-05-22T20:12:37.245Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for ilove AI generated asian girls","https://www.youtube.com/results?search_query\u003dilove+AI+generated+asian+girls","2023-05-22T19:52:14.465Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for dwarf guy boxing ","https://www.youtube.com/results?search_query\u003ddwarf+guy+boxing+","2023-05-22T14:35:23.126Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for karate dwarf guy","https://www.youtube.com/results?search_query\u003dkarate+dwarf+guy","2023-05-22T14:33:31.122Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched With HoneyBook, Business Flows Your Way","https://www.youtube.com/watch?v\u003d0guGUDrBC3c","2023-05-21T23:27:49.826Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 4:27 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for I am begger","https://www.youtube.com/results?search_query\u003dI+am+begger","2023-05-21T23:27:42.007Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for praying","https://www.youtube.com/results?search_query\u003dpraying","2023-05-21T23:27:19.748Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Offer帮 - 帮你找工作","https://www.youtube.com/watch?v\u003dkxIide78IZQ","2023-05-21T08:44:09.857Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:44 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Google Pixel Fold With Rear Camera Selfies - Shop Google Pixel Fold R1","https://www.youtube.com/watch?v\u003d6h0KOidRcwA","2023-05-21T08:43:54.205Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:43 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Wix Reliability Traffic Spike","https://www.youtube.com/watch?v\u003dw3ZkUoAa79Y","2023-05-21T08:38:47.929Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:38 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched 7MM BC YT VA28","https://www.youtube.com/watch?v\u003dc9NjCBII-Ac","2023-05-21T08:33:49.397Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:33 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Teams love to work together with Asana.","https://www.youtube.com/watch?v\u003duWjlsYASvpg","2023-05-21T08:26:39.821Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:26 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Google Pixel With Photo Unblur - Shop Google Pixel 7a R1","https://www.youtube.com/watch?v\u003di6Trma0aHyE","2023-05-21T08:26:24.187Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:26 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched In a Nutshell: SEO on Wix | Wix SEO Capabilities","https://www.youtube.com/watch?v\u003d0ugMdmCxqKU","2023-05-21T08:21:06.440Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:21 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for 忠犬八公","https://www.youtube.com/results?search_query\u003d%E5%BF%A0%E7%8A%AC%E5%85%AB%E5%85%AC","2023-05-21T08:20:21.986Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched 7MM BC YT VA28","https://www.youtube.com/watch?v\u003dc9NjCBII-Ac","2023-05-21T05:22:05.797Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:22 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched In a Nutshell: SEO on Wix | Wix SEO Capabilities","https://www.youtube.com/watch?v\u003d0ugMdmCxqKU","2023-05-21T05:18:37.411Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:18 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for you are fine but you\u0027re not really fine","https://www.youtube.com/results?search_query\u003dyou+are+fine+but+you%27re+not+really+fine","2023-05-21T01:03:26.654Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Online Bachelor’s Degree in Electronics Engineering Technology","https://www.youtube.com/watch?v\u003dZewstO3AlxI","2023-05-21T00:51:57.442Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 5:51 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Expand Your Team 45 sec Rayno_v2 | Fiverr","https://www.youtube.com/watch?v\u003dSZrHag4PLL4","2023-05-21T00:45:09.858Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 5:45 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Julia Dancewear","https://www.youtube.com/watch?v\u003dCisXvj7DkpE","2023-05-21T00:39:35.298Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 5:39 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched SpaceTrain 1.0","https://www.youtube.com/watch?v\u003d-p2Udp2wzws","2023-05-21T00:32:54.804Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 5:32 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Paid NASA Horizontal","https://www.youtube.com/watch?v\u003dwqFzwWRdteM","2023-05-21T00:17:37.257Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 5:17 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Transform Your Art in 2023 and Get $150 Off Evolve Artist","https://www.youtube.com/watch?v\u003d_WyrNluMzNg","2023-05-20T05:33:10.522Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:33 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Julia Dancewear","https://www.youtube.com/watch?v\u003dCisXvj7DkpE","2023-05-20T05:25:37.257Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:25 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched WA Grant Promo 2023 - General","https://www.youtube.com/watch?v\u003dkt9XXudK6_M","2023-05-20T05:18:07.810Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:18 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Tovi","https://www.youtube.com/watch?v\u003dQkb8t7bkfHg","2023-05-20T05:13:54.114Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:13 PM
Watched at 9:24 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Intro V2 CanAm YT JB","https://www.youtube.com/watch?v\u003d38k3eIa2LzA","2023-05-20T05:07:54.571Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:07 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched 4 Wix Features You Gotta Know","https://www.youtube.com/watch?v\u003dNLypiQlLgyU","2023-05-20T05:01:15.898Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 10:01 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched hw_mightytower146a_h_en_57","https://www.youtube.com/watch?v\u003dQEGx472uSkw","2023-05-20T04:52:30.475Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:52 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Fast, flexible online degree program for Cybersecurity","https://www.youtube.com/watch?v\u003dYf6fNskdSrI","2023-05-20T04:49:19.803Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:49 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched With HoneyBook, Business Flows Your Way","https://www.youtube.com/watch?v\u003d_w_4dzYQfpk","2023-05-20T04:42:17.871Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:42 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Build Anything You Want with Wix | Wix.com","https://www.youtube.com/watch?v\u003drxN8Iuo28oQ","2023-05-20T04:36:05.063Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:36 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched hw_humiliation3d_h_zh_cn_98","https://www.youtube.com/watch?v\u003dFG1wMpRrqyg","2023-05-20T04:28:27.885Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:28 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched 1203868840594625 M YT 1920x1080 SpringRefresh","https://www.youtube.com/watch?v\u003dTEuuCwu1teE","2023-05-20T04:13:25.149Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:13 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Organize Your Business, Your Way, All in One Place With HoneyBook","https://www.youtube.com/watch?v\u003dl9Fpa2vhwGc","2023-05-20T04:07:39.624Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:07 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for Ninja rat","https://www.youtube.com/results?search_query\u003dNinja+rat","2023-05-20T03:13:21.980Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Future Proof Rx Kyndall Anti Aging Journey","https://www.youtube.com/watch?v\u003d8y_CJGQ8aS8","2023-05-20T00:04:25.852Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 5:04 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched What the hell is air up?","https://www.youtube.com/watch?v\u003d7RFHQrzJEXU","2023-05-20T00:01:03.290Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 5:01 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Domino\u0027s Loyalty :06","https://www.youtube.com/watch?v\u003dm7swtn7m7CI","2023-05-20T00:00:56.438Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 5:00 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Google Pixel Fold - Shop Google Pixel Fold R1","https://www.youtube.com/watch?v\u003dG4FadM4YWPU","2023-05-19T18:12:58.598Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 11:12 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for Lure","https://www.youtube.com/results?search_query\u003dLure","2023-05-19T18:12:54.613Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Amica Auto Insurance | The Crash","https://www.youtube.com/watch?v\u003dyyqrwQXtVE8","2023-05-19T07:25:53.922Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 12:25 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Bluehost eCommerce Solution - Go Big With Bluehost (16 sec)","https://www.youtube.com/watch?v\u003dI_WM09ZVg5E","2023-05-19T07:20:01.803Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 12:20 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Tovi","https://www.youtube.com/watch?v\u003dQkb8t7bkfHg","2023-05-18T21:26:55.166Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 2:26 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Hire in as Little as Two Days","https://www.youtube.com/watch?v\u003dSbaTHhyV7kE","2023-05-18T21:20:54.501Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 2:20 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched 15742 PEACE CORPS Bold Invitation Video 60 FINAL CLEAN","https://www.youtube.com/watch?v\u003d-dVtc2fwPMY","2023-05-18T21:17:04.562Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 2:17 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched RAD RAID—CalloftheArbiterPremiere—50sec V154933 50 AndroidiOSPC English Landscap\u0026IMG\u003d3BJP","https://www.youtube.com/watch?v\u003dFc2J_XJU0i0","2023-05-18T21:07:16.337Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 2:07 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Get into tech with the bootcamp that works","https://www.youtube.com/watch?v\u003d6dUBFiqFpHU","2023-05-18T20:59:36.230Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:59 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Michael, Data Analytics Certificate Graduate — Google Career Certificates (:15s)","https://www.youtube.com/watch?v\u003dMMAINTm9ats","2023-05-18T20:55:01.116Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:55 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for gran turismo 5 trailer","https://www.youtube.com/results?search_query\u003dgran+turismo+5+trailer","2023-05-18T20:54:56.678Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Google Pixel With Photo Unblur - Shop Google Pixel 7a R1","https://www.youtube.com/watch?v\u003di6Trma0aHyE","2023-05-18T20:54:24.703Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 1:54 PM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Searched for gran turismo 4 trailer","https://www.youtube.com/results?search_query\u003dgran+turismo+4+trailer","2023-05-18T20:54:16.917Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for gran turismo 4","https://www.youtube.com/results?search_query\u003dgran+turismo+4","2023-05-18T20:53:53.970Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Watched Fix Your Photos with the All New Google Pixel 7a - Get the Google Pixel 7a R1","https://www.youtube.com/watch?v\u003dJy091g2G_HY","2023-05-18T16:27:15.815Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 9:27 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Expand Your Team_v2 | Fiverr","https://www.youtube.com/watch?v\u003d7knD9YJedM0","2023-05-18T07:50:12.228Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 12:50 AM","[{\"name\":\"From Google Ads\"}]",
"YouTube","Watched Atera is the IT painkiller","https://www.youtube.com/watch?v\u003d75W46cWRIR4","2023-05-18T07:42:50.721Z","[\"YouTube\"]","[\"Web \\u0026 App Activity\",\"YouTube watch history\",\"YouTube search history\"]","Watched at 12:42 AM","[{\"name\":\"From Google Ads\"}]",
